"","start_time","flow_type","volume","segment_area_id","segment_name","state","city","functional_classification","descriptions","facility_types","lat","long","year","month"
"94",2022-06-01,"mixed",250,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2022,"Jun"
"95",2022-07-01,"mixed",203,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2022,"Jul"
"96",2022-08-01,"mixed",204,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2022,"Aug"
"97",2022-09-01,"mixed",218,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2022,"Sep"
"98",2022-10-01,"mixed",232,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2022,"Oct"
"99",2022-11-01,"mixed",172,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2022,"Nov"
"100",2022-12-01,"mixed",119,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2022,"Dec"
"101",2023-01-01,"mixed",171,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Jan"
"102",2023-02-01,"mixed",195,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Feb"
"103",2023-03-01,"mixed",394,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Mar"
"104",2023-04-01,"mixed",317,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Apr"
"105",2023-05-01,"mixed",297,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"May"
"106",2023-06-01,"mixed",268,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Jun"
"107",2023-07-01,"mixed",206,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Jul"
"108",2023-08-01,"mixed",263,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Aug"
"109",2023-09-01,"mixed",262,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Sep"
"110",2023-10-01,"mixed",278,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Oct"
"111",2023-11-01,"mixed",165,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Nov"
"112",2023-12-01,"mixed",124,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2023,"Dec"
"113",2024-01-01,"mixed",160,38,"Four Mile Run Trail","VA","Alexandria","Trail or Shared Use Path","Section of Four Mile Run Trail near S Four Mile Run Drive, Henry G. Shirley Memorial Highway (Interstate 395), and Four Mile Run stream","path/trail",38.8456395987114,-77.0960828661918,2024,"Jan"
"114",2019-01-01,"bike",270,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Jan"
"115",2019-02-01,"bike",356,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Feb"
"116",2019-03-01,"bike",507,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Mar"
"117",2019-04-01,"bike",822,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Apr"
"118",2019-05-01,"bike",957,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"May"
"119",2019-06-01,"bike",996,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Jun"
"120",2019-07-01,"bike",942,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Jul"
"121",2019-08-01,"bike",963,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Aug"
"122",2019-09-01,"bike",982,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Sep"
"123",2019-10-01,"bike",726,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Oct"
"124",2019-11-01,"bike",449,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Nov"
"125",2019-12-01,"bike",295,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2019,"Dec"
"126",2020-01-01,"bike",390,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Jan"
"127",2020-02-01,"bike",382,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Feb"
"128",2020-03-01,"bike",767,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Mar"
"129",2020-04-01,"bike",763,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Apr"
"130",2020-05-01,"bike",1028,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"May"
"131",2020-06-01,"bike",1133,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Jun"
"132",2020-07-01,"bike",966,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Jul"
"133",2020-08-01,"bike",705,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Aug"
"134",2020-09-01,"bike",801,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Sep"
"135",2020-10-01,"bike",723,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Oct"
"136",2020-11-01,"bike",609,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Nov"
"137",2020-12-01,"bike",344,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2020,"Dec"
"138",2021-01-01,"bike",333,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"Jan"
"139",2021-02-01,"bike",208,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"Feb"
"140",2021-02-01,"ped",500,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"Feb"
"141",2021-03-01,"bike",561,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"Mar"
"142",2021-03-01,"ped",633,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"Mar"
"143",2021-04-01,"bike",761,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"Apr"
"144",2021-04-01,"ped",701,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"Apr"
"145",2021-05-01,"bike",824,39,"Custis Trail (Bon Air Park)","VA","Arlington","Trail or Shared Use Path","Section of Custis Trail in Bon Air Park near Patrick Henry Drive, Custis Memorial Parkway (Interstate 66), and Four Mile Run stream","path/trail",38.87896,-77.13847,2021,"May"
